Ten minute period number;Active occupant count in time period;Probability of transition to zero active occupants in next time period;Probability of transition to one active occupant in next time period;Probability of transition to two active occupants in next time period;Probability of transition to three active occupants in next time period;Probability of transition to four active occupants in next time period;Probability of transition to five active occupants in next time period;Probability of transition to six active occupants in next time period
87;1;0.186046512;0.790697674;0;0.023255814;0;0;0
87;2;0;0.058823529;0.823529412;0.117647059;0;0;0
87;3;0;0;0.25;0.375;0.25;0.125;0
87;4;0;0;0;0;1;0;0
87;5;0;0;0;0;0;0;0
87;6;0;0;0;0;0;0;0
88;0;0.949152542;0.050847458;0;0;0;0;0
88;1;0.027027027;0.918918919;0.054054054;0;0;0;0
88;2;0;0;1;0;0;0;0
88;3;0;0;0;1;0;0;0
88;4;0;0;0;0.166666667;0.833333333;0;0
88;5;0;0;0;0;0;1;0
88;6;0;0;0;0;0;0;0
89;0;0.964912281;0.035087719;0;0;0;0;0
89;1;0.135135135;0.837837838;0.027027027;0;0;0;0
89;2;0;0;0.888888889;0.111111111;0;0;0
89;3;0;0;0.285714286;0.571428571;0;0.142857143;0
89;4;0;0;0;0;1;0;0
89;5;0;0;0;0;0;1;0
89;6;0;0;0;0;0;0;0
90;0;0.933333333;0.066666667;0;0;0;0;0
90;1;0.151515152;0.787878788;0.060606061;0;0;0;0
90;2;0;0.105263158;0.789473684;0.105263158;0;0;0
90;3;0;0.166666667;0.5;0.333333333;0;0;0
90;4;0;0;0;0;1;0;0
90;5;0;0;0;0.5;0.5;0;0
90;6;0;0;0;0;0;0;0
91;0;0.868852459;0.098360656;0.032786885;0;0;0;0
91;1;0.060606061;0.848484848;0.090909091;0;0;0;0
91;2;0;0.05;0.8;0.15;0;0;0
91;3;0;0;0.2;0.6;0.2;0;0
91;4;0;0;0;0;0.833333333;0.166666667;0
91;5;0;0;0;0;0;0;0
91;6;0;0;0;0;0;0;0
92;0;0.854545455;0.127272727;0.018181818;0;0;0;0
92;1;0;0.742857143;0.2;0.057142857;0;0;0
92;2;0;0.090909091;0.727272727;0.181818182;0;0;0
92;3;0;0;0;0.833333333;0.166666667;0;0
92;4;0;0;0;0.166666667;0.833333333;0;0
92;5;0;0;0;1;0;0;0
92;6;0;0;0;0;0;0;0
93;0;0.787234043;0.14893617;0.042553191;0;0.021276596;0;0
93;1;0.028571429;0.742857143;0.142857143;0.085714286;0;0;0
93;2;0;0;0.791666667;0.208333333;0;0;0
93;3;0;0;0.153846154;0.692307692;0.153846154;0;0
93;4;0;0;0.166666667;0;0.833333333;0;0
93;5;0;0;0;0;0;0;0
93;6;0;0;0;0;0;0;0
94;0;0.815789474;0.131578947;0.052631579;0;0;0;0
94;1;0.090909091;0.757575758;0.090909091;0.060606061;0;0;0
94;2;0.034482759;0.068965517;0.724137931;0.172413793;0;0;0
94;3;0;0;0.058823529;0.823529412;0.117647059;0;0
94;4;0;0;0;0.125;0.875;0;0
94;5;0;0;0;0;0;0;0
94;6;0;0;0;0;0;0;0
95;0;0.8;0.171428571;0.028571429;0;0;0;0
95;1;0.09375;0.5625;0.21875;0.09375;0.03125;0;0
95;2;0;0.111111111;0.666666667;0.185185185;0.037037037;0;0
95;3;0;0.090909091;0.136363636;0.636363636;0.090909091;0.045454545;0
95;4;0;0;0.111111111;0.111111111;0.777777778;0;0
95;5;0;0;0;0;0;0;0
95;6;0;0;0;0;0;0;0
96;0;0.548387097;0.258064516;0.161290323;0;0.032258065;0;0
96;1;0.103448276;0.482758621;0.24137931;0.137931034;0.034482759;0;0
96;2;0;0.2;0.466666667;0.2;0.1;0.033333333;0
96;3;0.043478261;0;0.304347826;0.391304348;0.217391304;0.043478261;0
96;4;0;0;0;0.090909091;0.909090909;0;0
96;5;0;0;0;0;0;1;0
96;6;0;0;0;0;0;0;0
97;0;0.80952381;0.095238095;0.095238095;0;0;0;0
97;1;0.071428571;0.785714286;0.142857143;0;0;0;0
97;2;0;0.090909091;0.696969697;0.151515152;0.060606061;0;0
97;3;0;0;0.05;0.95;0;0;0
97;4;0;0;0.05;0.1;0.85;0;0
97;5;0;0;0;0;0;1;0
97;6;0;0;0;0;0;0;0
98;0;0.947368421;0.052631579;0;0;0;0;0
98;1;0.074074074;0.740740741;0.185185185;0;0;0;0
98;2;0;0.129032258;0.806451613;0.064516129;0;0;0
98;3;0;0;0.153846154;0.807692308;0.038461538;0;0
98;4;0;0;0;0.105263158;0.842105263;0.052631579;0
98;5;0;0;0;0;0.333333333;0.666666667;0
98;6;0;0;0;0;0;0;0
99;0;0.7;0.3;0;0;0;0;0
99;1;0.04;0.8;0.16;0;0;0;0
99;2;0.029411765;0.117647059;0.764705882;0.058823529;0.029411765;0;0
99;3;0;0;0.08;0.8;0.12;0;0
99;4;0;0;0;0.166666667;0.833333333;0;0
99;5;0;0;0;0;0;1;0
99;6;0;0;0;0;0;0;0
100;0;0.8125;0.125;0.0625;0;0;0;0
100;1;0.033333333;0.766666667;0.166666667;0.033333333;0;0;0
100;2;0;0.0625;0.8125;0.125;0;0;0
100;3;0;0;0;0.88;0.04;0.08;0
100;4;0;0;0;0.052631579;0.842105263;0.105263158;0
100;5;0;0;0;0;0;1;0
100;6;0;0;0;0;0;0;0
101;0;0.642857143;0.142857143;0.142857143;0.071428571;0;0;0
101;1;0.037037037;0.851851852;0.074074074;0.037037037;0;0;0
101;2;0;0.09375;0.75;0.125;0.03125;0;0
101;3;0;0;0.035714286;0.928571429;0.035714286;0;0
101;4;0;0;0;0.117647059;0.823529412;0.058823529;0
101;5;0;0;0;0;0.142857143;0.857142857;0
101;6;0;0;0;0;0;0;0
102;0;0.8;0.1;0.1;0;0;0;0
102;1;0.035714286;0.678571429;0.25;0.035714286;0;0;0
102;2;0;0.137931034;0.517241379;0.172413793;0.172413793;0;0
102;3;0;0.029411765;0.147058824;0.676470588;0.117647059;0.029411765;0
102;4;0;0;0;0.176470588;0.823529412;0;0
102;5;0;0;0;0;0.142857143;0.857142857;0
102;6;0;0;0;0;0;0;0
103;0;0.333333333;0.555555556;0.111111111;0;0;0;0
103;1;0.04;0.76;0.16;0.04;0;0;0
103;2;0;0.035714286;0.75;0.214285714;0;0;0
103;3;0;0;0.125;0.53125;0.3125;0.03125;0
103;4;0;0;0;0.166666667;0.791666667;0.041666667;0
103;5;0;0;0;0;0;1;0
103;6;0;0;0;0;0;0;0
104;0;1;0;0;0;0;0;0
104;1;0.04;0.68;0.12;0.08;0.08;0;0
104;2;0;0.1;0.7;0.2;0;0;0
104;3;0;0;0.178571429;0.75;0.071428571;0;0
104;4;0;0;0;0.137931034;0.793103448;0.068965517;0
104;5;0;0;0;0;0.111111111;0.888888889;0
104;6;0;0;0;0;0;0;0
105;0;0.4;0.4;0.2;0;0;0;0
105;1;0;0.8;0.2;0;0;0;0
105;2;0;0;0.724137931;0.275862069;0;0;0
105;3;0;0;0.090909091;0.787878788;0.121212121;0;0
105;4;0;0;0;0.178571429;0.75;0.071428571;0
105;5;0;0;0;0;0;1;0
105;6;0;0;0;0;0;0;0
106;0;0;0.5;0.5;0;0;0;0
106;1;0.055555556;0.833333333;0.111111111;0;0;0;0
106;2;0;0;0.75862069;0.206896552;0.034482759;0;0
106;3;0;0;0.102564103;0.743589744;0.102564103;0.051282051;0
106;4;0;0;0.04;0.04;0.8;0.12;0
106;5;0;0;0;0;0.083333333;0.916666667;0
106;6;0;0;0;0;0;0;0
107;0;1;0;0;0;0;0;0
107;1;0.0625;0.75;0.1875;0;0;0;0
107;2;0.033333333;0.033333333;0.6;0.333333333;0;0;0
107;3;0;0;0.083333333;0.777777778;0.111111111;0.027777778;0
107;4;0;0;0.038461538;0.076923077;0.884615385;0;0
107;5;0;0;0;0.0625;0.125;0.8125;0
107;6;0;0;0;0;0;0;0
108;0;1;0;0;0;0;0;0
108;1;0;0.615384615;0.076923077;0.230769231;0;0.076923077;0
108;2;0;0;0.64;0.24;0.12;0;0
108;3;0;0.024390244;0.146341463;0.682926829;0.12195122;0.024390244;0
108;4;0;0.034482759;0.103448276;0.275862069;0.517241379;0.068965517;0
108;5;0;0;0;0;0.071428571;0.928571429;0
108;6;0;0;0;0;0;0;0
109;0;0.666666667;0.333333333;0;0;0;0;0
109;1;0.1;0.6;0.1;0.2;0;0;0
109;2;0;0.076923077;0.846153846;0.076923077;0;0;0
109;3;0;0;0.066666667;0.844444444;0.088888889;0;0
109;4;0;0;0;0.083333333;0.916666667;0;0
109;5;0;0;0;0.058823529;0;0.941176471;0
109;6;0;0;0;0;0;0;0
110;0;1;0;0;0;0;0;0
110;1;0;0.777777778;0.222222222;0;0;0;0
110;2;0;0.038461538;0.807692308;0.153846154;0;0;0
110;3;0;0;0.088888889;0.711111111;0.2;0;0
110;4;0;0.038461538;0.038461538;0.115384615;0.730769231;0.076923077;0
110;5;0;0;0;0.0625;0.125;0.8125;0
110;6;0;0;0;0;0;0;0
111;0;1;0;0;0;0;0;0
111;1;0;0.666666667;0.111111111;0.111111111;0.111111111;0;0
111;2;0.035714286;0.107142857;0.714285714;0.142857143;0;0;0
111;3;0;0;0.125;0.675;0.175;0.025;0
111;4;0;0;0;0.1;0.8;0.1;0
111;5;0;0;0;0;0.066666667;0.933333333;0
111;6;0;0;0;0;0;0;0
112;0;0.75;0.25;0;0;0;0;0
112;1;0.111111111;0.777777778;0;0.111111111;0;0;0
112;2;0;0.076923077;0.807692308;0.115384615;0;0;0
112;3;0;0.028571429;0.142857143;0.657142857;0.171428571;0;0
112;4;0.060606061;0;0;0.060606061;0.818181818;0.060606061;0
112;5;0;0;0;0;0.111111111;0.888888889;0
112;6;0;0;0;0;0;0;0
113;0;1;0;0;0;0;0;0
113;1;0;0.909090909;0.090909091;0;0;0;0
113;2;0;0.076923077;0.884615385;0.038461538;0;0;0
113;3;0;0;0.103448276;0.793103448;0.103448276;0;0
113;4;0;0;0.057142857;0.057142857;0.857142857;0.028571429;0
113;5;0;0;0;0;0.111111111;0.888888889;0
113;6;0;0;0;0;0;0;0
114;0;1;0;0;0;0;0;0
114;1;0;0.666666667;0.25;0.083333333;0;0;0
114;2;0;0.103448276;0.724137931;0.172413793;0;0;0
114;3;0;0;0.269230769;0.576923077;0.153846154;0;0
114;4;0.057142857;0;0.028571429;0.342857143;0.514285714;0.057142857;0
114;5;0;0;0;0.176470588;0.294117647;0.529411765;0
114;6;0;0;0;0;0;0;0
115;0;1;0;0;0;0;0;0
115;1;0.090909091;0.818181818;0.090909091;0;0;0;0
115;2;0.0625;0;0.75;0.1875;0;0;0
115;3;0;0.083333333;0.055555556;0.805555556;0.027777778;0.027777778;0
115;4;0;0;0;0.074074074;0.888888889;0.037037037;0
115;5;0;0;0;0;0;1;0
115;6;0;0;0;0;0;0;0
116;0;0.909090909;0.090909091;0;0;0;0;0
116;1;0.083333333;0.75;0.166666667;0;0;0;0
116;2;0;0.074074074;0.814814815;0.074074074;0.037037037;0;0
116;3;0;0.054054054;0.135135135;0.72972973;0.081081081;0;0
116;4;0;0;0.04;0.16;0.8;0;0
116;5;0;0;0;0.076923077;0;0.923076923;0
116;6;0;0;0;0;0;0;0
117;0;0.909090909;0.090909091;0;0;0;0;0
117;1;0;0.785714286;0.142857143;0.071428571;0;0;0
117;2;0;0.133333333;0.766666667;0.066666667;0.033333333;0;0
117;3;0;0;0.117647059;0.764705882;0.088235294;0.029411765;0
117;4;0;0;0.083333333;0.208333333;0.666666667;0.041666667;0
117;5;0;0;0.083333333;0;0.25;0.666666667;0
117;6;0;0;0;0;0;0;0
118;0;0.9;0;0.1;0;0;0;0
118;1;0.125;0.875;0;0;0;0;0
118;2;0;0.0625;0.90625;0.03125;0;0;0
118;3;0;0;0.029411765;0.852941176;0.117647059;0;0
118;4;0;0;0;0.086956522;0.869565217;0.043478261;0
118;5;0;0;0;0;0.2;0.8;0
118;6;0;0;0;0;0;0;0
119;0;1;0;0;0;0;0;0
119;1;0;0.9375;0.0625;0;0;0;0
119;2;0.032258065;0.064516129;0.838709677;0.032258065;0.032258065;0;0
119;3;0;0;0;0.90625;0.09375;0;0
119;4;0;0;0;0.076923077;0.884615385;0.038461538;0
119;5;0;0;0;0;0;1;0
119;6;0;0;0;0;0;0;0
120;0;0.833333333;0.083333333;0.083333333;0;0;0;0
120;1;0.117647059;0.764705882;0.058823529;0;0.058823529;0;0
120;2;0;0.037037037;0.777777778;0.148148148;0.037037037;0;0
120;3;0;0.0625;0.125;0.6875;0.125;0;0
120;4;0;0;0;0.185185185;0.740740741;0.074074074;0
120;5;0;0;0;0;0.1;0.9;0
120;6;0;0;0;0;0;0;0
121;0;0.833333333;0.083333333;0;0.083333333;0;0;0
121;1;0;0.705882353;0.176470588;0.058823529;0.058823529;0;0
121;2;0.037037037;0.037037037;0.777777778;0.111111111;0.037037037;0;0
121;3;0;0;0.032258065;0.774193548;0.193548387;0;0
121;4;0;0;0;0.037037037;0.962962963;0;0
121;5;0;0;0;0;0;1;0
121;6;0;0;0;0;0;0;0
122;0;1;0;0;0;0;0;0
122;1;0.142857143;0.857142857;0;0;0;0;0
122;2;0;0.04;0.88;0.08;0;0;0
122;3;0;0;0.133333333;0.8;0.066666667;0;0
122;4;0;0;0;0.117647059;0.764705882;0.117647059;0
122;5;0;0;0;0;0.090909091;0.909090909;0
122;6;0;0;0;0;0;0;0
123;0;0.846153846;0;0.076923077;0.076923077;0;0;0
123;1;0;0.923076923;0.076923077;0;0;0;0
123;2;0;0;0.884615385;0.076923077;0;0.038461538;0
123;3;0;0;0.166666667;0.766666667;0.066666667;0;0
123;4;0;0;0;0.172413793;0.724137931;0.103448276;0
123;5;0;0;0;0;0.071428571;0.928571429;0
123;6;0;0;0;0;0;0;0
124;0;1;0;0;0;0;0;0
124;1;0;0.833333333;0.166666667;0;0;0;0
124;2;0;0;0.866666667;0.133333333;0;0;0
124;3;0;0;0.032258065;0.838709677;0.096774194;0.032258065;0
124;4;0;0;0;0.041666667;0.916666667;0.041666667;0
124;5;0;0;0;0;0;1;0
124;6;0;0;0;0;0;0;0
125;0;0.727272727;0.181818182;0.090909091;0;0;0;0
125;1;0.1;0.8;0;0;0.1;0;0
125;2;0;0.103448276;0.793103448;0.103448276;0;0;0
125;3;0;0;0.064516129;0.838709677;0.096774194;0;0
125;4;0;0;0;0.16;0.8;0.04;0
125;5;0;0;0.052631579;0.105263158;0.210526316;0.631578947;0
125;6;0;0;0;0;0;0;0
126;0;0.888888889;0.111111111;0;0;0;0;0
126;1;0.076923077;0.692307692;0.153846154;0.076923077;0;0;0
126;2;0;0.074074074;0.740740741;0.185185185;0;0;0
126;3;0;0;0.114285714;0.771428571;0.114285714;0;0
126;4;0;0;0.035714286;0.142857143;0.714285714;0.107142857;0
126;5;0;0;0;0;0.307692308;0.692307692;0
126;6;0;0;0;0;0;0;0
127;0;0.666666667;0.222222222;0.111111111;0;0;0;0
127;1;0;0.833333333;0.166666667;0;0;0;0
127;2;0;0.111111111;0.814814815;0.074074074;0;0;0
127;3;0;0;0.135135135;0.702702703;0.162162162;0;0
127;4;0;0;0.035714286;0.107142857;0.821428571;0.035714286;0
127;5;0;0;0;0;0.166666667;0.833333333;0
127;6;0;0;0;0;0;0;0
128;0;1;0;0;0;0;0;0
128;1;0;1;0;0;0;0;0
128;2;0;0.032258065;0.838709677;0.096774194;0.032258065;0;0
128;3;0;0.032258065;0.064516129;0.774193548;0.129032258;0;0
128;4;0;0;0;0.258064516;0.709677419;0.032258065;0
128;5;0;0;0;0;0.181818182;0.818181818;0
128;6;0;0;0;0;0;0;0
129;0;1;0;0;0;0;0;0
129;1;0;0.764705882;0.176470588;0.058823529;0;0;0
129;2;0;0.107142857;0.821428571;0.035714286;0.035714286;0;0
129;3;0;0;0.114285714;0.8;0.085714286;0;0
129;4;0;0.034482759;0.034482759;0.137931034;0.75862069;0.034482759;0
129;5;0;0;0;0;0.5;0.5;0
129;6;0;0;0;0;0;0;0
130;0;0.833333333;0.166666667;0;0;0;0;0
130;1;0;0.764705882;0.176470588;0.058823529;0;0;0
130;2;0;0.096774194;0.903225806;0;0;0;0
130;3;0;0.029411765;0.058823529;0.794117647;0.117647059;0;0
130;4;0;0;0;0.225806452;0.741935484;0.032258065;0
130;5;0;0;0;0.166666667;0.333333333;0.5;0
130;6;0;0;0;0;0;0;0
131;0;1;0;0;0;0;0;0
131;1;0.166666667;0.777777778;0.055555556;0;0;0;0
131;2;0.03030303;0.03030303;0.787878788;0.151515152;0;0;0
131;3;0;0;0.194444444;0.75;0.055555556;0;0
131;4;0;0.034482759;0.068965517;0.24137931;0.551724138;0.103448276;0
131;5;0;0;0.25;0;0;0.75;0
131;6;0;0;0;0;0;0;0
132;0;1;0;0;0;0;0;0
132;1;0.125;0.625;0.25;0;0;0;0
132;2;0;0.351351351;0.513513514;0.108108108;0.027027027;0;0
132;3;0.025641026;0.128205128;0.179487179;0.487179487;0.179487179;0;0
132;4;0.055555556;0.055555556;0.055555556;0.333333333;0.444444444;0.055555556;0
132;5;0;0;0.333333333;0;0.166666667;0.5;0
132;6;0;0;0;0;0;0;0
133;0;0.923076923;0;0.076923077;0;0;0;0
133;1;0.034482759;0.862068966;0.068965517;0;0.034482759;0;0
133;2;0.03030303;0.121212121;0.757575758;0.090909091;0;0;0
133;3;0;0;0.24137931;0.724137931;0.034482759;0;0
133;4;0;0;0;0.058823529;0.882352941;0.058823529;0
133;5;0;0;0;0;0.25;0.75;0
133;6;0;0;0;0;0;0;0
134;0;1;0;0;0;0;0;0
134;1;0.137931034;0.862068966;0;0;0;0;0
134;2;0.057142857;0.057142857;0.857142857;0.028571429;0;0;0
134;3;0;0;0.08;0.92;0;0;0
134;4;0;0;0.111111111;0.333333333;0.5;0.055555556;0
134;5;0;0;0;0;0.25;0.75;0
134;6;0;0;0;0;0;0;0
135;0;0.95;0.05;0;0;0;0;0
135;1;0.074074074;0.888888889;0.037037037;0;0;0;0
135;2;0.029411765;0.176470588;0.735294118;0.029411765;0.029411765;0;0
135;3;0;0.033333333;0.2;0.7;0.066666667;0;0
135;4;0;0;0.2;0.3;0.5;0;0
135;5;0;0;0;0;0.5;0.5;0
135;6;0;0;0;0;0;0;0
136;0;1;0;0;0;0;0;0
136;1;0.09375;0.875;0.03125;0;0;0;0
136;2;0;0.176470588;0.794117647;0.029411765;0;0;0
136;3;0;0.04;0.12;0.8;0.04;0;0
136;4;0;0;0;0;0.9;0.1;0
136;5;0;0;0;0;0;1;0
136;6;0;0;0;0;0;0;0
137;0;0.92;0.08;0;0;0;0;0
137;1;0.142857143;0.828571429;0.028571429;0;0;0;0
137;2;0.032258065;0.161290323;0.741935484;0.064516129;0;0;0
137;3;0;0.047619048;0.285714286;0.666666667;0;0;0
137;4;0;0;0;0.2;0.8;0;0
137;5;0;0;0;0;0;1;0
137;6;0;0;0;0;0;0;0
138;0;0.931034483;0.034482759;0.034482759;0;0;0;0
138;1;0.243243243;0.675675676;0.081081081;0;0;0;0
138;2;0.133333333;0.4;0.466666667;0;0;0;0
138;3;0;0.111111111;0.166666667;0.722222222;0;0;0
138;4;0;0;0.25;0.5;0.25;0;0
138;5;0;0;0;0;0.333333333;0.666666667;0
138;6;0;0;0;0;0;0;0
139;0;0.975;0.025;0;0;0;0;0
139;1;0.175;0.775;0.05;0;0;0;0
139;2;0;0.217391304;0.608695652;0.173913043;0;0;0
139;3;0;0;0.294117647;0.705882353;0;0;0
139;4;0;0;0.333333333;0.333333333;0.333333333;0;0
139;5;0;0;0;0;0.5;0.5;0
139;6;0;0;0;0;0;0;0
140;0;0.97826087;0.02173913;0;0;0;0;0
140;1;0.216216216;0.72972973;0.054054054;0;0;0;0
140;2;0.045454545;0.272727273;0.681818182;0;0;0;0
140;3;0;0.058823529;0.470588235;0.294117647;0.176470588;0;0
140;4;0;0.5;0;0.5;0;0;0
140;5;0;0;0;0;0;1;0
140;6;0;0;0;0;0;0;0
141;0;0.925925926;0.074074074;0;0;0;0;0
141;1;0.222222222;0.666666667;0.083333333;0.027777778;0;0;0
141;2;0.08;0.24;0.56;0.12;0;0;0
141;3;0;0;0.666666667;0.333333333;0;0;0
141;4;0;0;0;0.333333333;0.666666667;0;0
141;5;0;0;0;0;0;1;0
141;6;0;0;0;0;0;0;0
142;0;1;0;0;0;0;0;0
142;1;0.205882353;0.764705882;0.029411765;0;0;0;0
142;2;0;0.238095238;0.761904762;0;0;0;0
142;3;0.142857143;0;0.142857143;0.714285714;0;0;0
142;4;0;0.5;0;0;0.5;0;0
142;5;0;0;0;0;0;1;0
142;6;0;0;0;0;0;0;0
143;0;1;0;0;0;0;0;0
143;1;0.25;0.75;0;0;0;0;0
143;2;0.055555556;0.055555556;0.888888889;0;0;0;0
143;3;0;0;0.6;0.4;0;0;0
143;4;0;0;0;0;1;0;0
143;5;0;0;0;0;0;1;0
143;6;0;0;0;0;0;0;0
144;0;0.974025974;0.012987013;0.012987013;0;0;0;0
144;1;0.32;0.6;0.08;0;0;0;0
144;2;0.052631579;0.315789474;0.578947368;0.052631579;0;0;0
144;3;0.5;0;0.5;0;0;0;0
144;4;0;0;0;0;1;0;0
144;5;0;0;0;0;0;1;0
144;6;0;0;0;0;0;0;0
